Date,btc_price,btc_trans_blockchain,avg_block_size,unique_sentbyaddress,avg_mining_diff,avg_hashrate,sent_in_USD,avg_trans_fee,median_trans_fee,avg_block_confirm_time_min,avg_trans_value_usd,median_trans_value_usd,unique_tofromaddress
08-07-2023,30230,573519,747289,557341,5.06462E+13,4.65E+20,8725680338,0.777,0.166,8.09,37266,0.165,908348
09-07-2023,30274,594096,743326,589914,5.06462E+13,4.28E+20,9762655089,0.672,0.167,8.521,36725,0.0999,860279
10-07-2023,30263,506961,767965,504025,5.06462E+13,4.11E+20,11666853008,0.97,0.286,9.351,54490,1.221,797556
11-07-2023,30505,432158,759505,520492,5.06462E+13,3.79E+20,10607946576,1.197,0.469,10.667,57537,35.747,836678
12-07-2023,30586,478176,763322,582942,5.35031E+13,3.59E+20,12209201416,1.234,0.518,10,57798,27.352,834526
13-07-2023,30689,375739,797452,510378,5.39112E+13,3.57E+20,13526328792,1.606,0.64,12,75925,111.663,769776
14-07-2023,31030,421528,787378,576559,5.39112E+13,3.44E+20,11865229222,1.669,0.702,10.435,69601,97.667,893668
15-07-2023,30312,484842,770031,581494,5.39112E+13,3.61E+20,7618139392,1.047,0.268,10.435,42509,0.166,802405
16-07-2023,30295,594990,754086,598413,5.39112E+13,3.95E+20,8474210885,0.786,0.244,9.29,34916,0.1,799161
17-07-2023,30179,428476,782794,545448,5.39112E+13,3.85E+20,9936015117,1.213,0.464,10.588,60903,37.761,795239
18-07-2023,29952,582522,756066,611948,5.39112E+13,4.21E+20,12609793044,0.982,0.277,8.889,57005,0.164,863403
19-07-2023,29986,480101,751622,587844,5.39112E+13,4.14E+20,10203169650,1.135,0.379,9.73,55827,18.474,844947
20-07-2023,29996,400272,795581,529630,5.39112E+13,3.63E+20,8891689201,1.705,0.769,11.25,64696,74.944,769011
21-07-2023,29857,323735,803371,496718,5.39112E+13,3.20E+20,7630257954,2.115,1.033,12.857,68581,204.727,740761
22-07-2023,29884,288616,774776,418297,5.39112E+13,3.30E+20,4217002429,4.758,1.08,10.746,54452,101.61,805473
23-07-2023,29942,559477,754352,552880,5.39112E+13,3.90E+20,4654040190,1.367,0.257,9.796,28610,0.0988,784915
24-07-2023,29444,529773,764175,546316,5.39112E+13,3.91E+20,7733843638,1.47,0.366,9.6,41789,0.161,833338
25-07-2023,29182,462448,769894,572783,5.39112E+13,4.07E+20,7356154970,1.127,0.372,10.435,43606,19.987,839815
26-07-2023,29284,452602,770260,587880,5.32516E+13,3.73E+20,7705008572,1.218,0.43,10,45298,32.644,939992
27-07-2023,29360,412900,770401,557475,5.23283E+13,3.54E+20,8786919058,1.482,0.596,10.435,52532,76.017,808901
28-07-2023,29270,449085,778489,579099,5.23283E+13,3.67E+20,11025147530,1.327,0.498,10.286,51212,40.462,839180
29-07-2023,29331,422987,782119,570162,5.23283E+13,3.79E+20,4421075347,1.12,0.409,10.909,37157,11.926,773428
30-07-2023,29310,645686,757199,673349,5.23283E+13,3.58E+20,4394307090,0.778,0.251,8.571,28361,0.0967,871173
31-07-2023,29337,445525,771576,533148,5.23283E+13,4.30E+20,7166728575,1.097,0.361,10.213,52487,30.078,833833
01-08-2023,29019,412080,781053,572998,5.23283E+13,3.55E+20,8528928845,1.301,0.473,10.36,53290,100.541,872484
02-08-2023,29450,390614,799079,544288,5.23283E+13,3.92E+20,8836581653,1.575,0.527,9.351,51886,120.172,933277
03-08-2023,29187,475856,767750,562037,5.23283E+13,4.07E+20,7043153846,1.426,0.58,9.536,42303,39.616,918469
04-08-2023,29173,318365,788786,505034,5.23283E+13,3.61E+20,5745884032,2.063,0.882,11.901,60453,168.436,814412
05-08-2023,29069,500569,766883,591095,5.23283E+13,3.47E+20,5347113190,1.226,0.337,9.351,33702,0.159,900249
06-08-2023,29080,607111,761247,639505,5.23283E+13,4.00E+20,4264498482,0.81,0.258,8.78,24175,0.096,859645
07-08-2023,29095,427388,764516,500738,5.23283E+13,4.22E+20,7590544336,1.545,0.537,9.863,60826,34.036,809615
08-08-2023,29463,331069,810271,476592,5.23283E+13,3.51E+20,8348710442,2.591,1.141,11.52,79921,188.692,755110
09-08-2023,29732,506584,771141,576637,5.2359E+13,3.74E+20,8964074845,1.59,0.45,8.889,51187,9.102,916061
10-08-2023,29524,357912,811496,577845,5.23912E+13,3.72E+20,10459720261,2.031,0.906,11.339,77563,109.943,792952
11-08-2023,29421,506387,775357,593394,5.23912E+13,3.81E+20,7596741256,1.363,0.36,9.536,47507,1.03,862159
12-08-2023,29423,503767,799634,580616,5.23912E+13,4.03E+20,5503914162,1.134,0.335,8.623,42907,0.161,800488
13-08-2023,29403,496977,764209,538164,5.23912E+13,3.68E+20,3952910568,0.798,0.301,10.667,36851,0.097,743329
14-08-2023,29414,568346,760442,586432,5.23912E+13,4.15E+20,7845164736,0.941,0.287,8.421,44372,0.161,861071
15-08-2023,29353,582892,779348,650938,5.23912E+13,4.56E+20,7601841772,0.92,0.269,8.421,40367,0.0969,938377
16-08-2023,29139,566715,769411,530942,5.23912E+13,4.18E+20,9064660360,0.931,0.265,8.834,46843,0.0962,826104
17-08-2023,28235,502118,774502,618141,5.23912E+13,4.27E+20,15614847625,1.065,0.355,9.231,68490,13.509,936133
18-08-2023,26320,423068,787440,628875,5.23912E+13,3.74E+20,9379339079,1.369,0.521,10.36,62620,70.839,839528
19-08-2023,26011,519640,764828,510477,5.23912E+13,3.57E+20,4831624170,0.836,0.22,10.286,33191,0.0767,719959
20-08-2023,26131,612299,757323,576723,5.23912E+13,4.29E+20,3717747900,0.64,0.217,8.889,25725,0.0768,817856
21-08-2023,26074,549909,786590,568452,5.23912E+13,4.12E+20,6453439369,0.786,0.222,8.727,48222,0.086,880314
22-08-2023,25992,420714,754941,499696,5.35884E+13,3.96E+20,7921099011,1.162,0.333,10.07,64971,46.546,796858
23-08-2023,26175,417680,768752,523581,5.56214E+13,4.13E+20,8411629752,1.211,0.403,10.141,66631,31.043,841393
24-08-2023,26299,399012,798108,529253,5.56214E+13,3.94E+20,5981270376,1.151,0.405,10.36,56640,46.662,862487
25-08-2023,26058,425057,778701,573451,5.56214E+13,3.74E+20,7660649961,1.106,0.383,10.667,47897,47.17,800848
26-08-2023,26050,497376,776593,609658,5.56214E+13,3.76E+20,4071598799,0.847,0.222,10.511,30410,0.0768,806915
27-08-2023,26079,413478,766379,488238,5.56214E+13,3.30E+20,3268095040,0.85,0.22,12.414,49615,0.0861,711423
28-08-2023,26044,331227,803417,483499,5.56214E+13,3.29E+20,5862158910,1.335,0.481,12.203,71229,122.896,735026
29-08-2023,26698,500143,769968,585775,5.56214E+13,4.01E+20,9631963815,1.129,0.355,9.114,53134,10.028,923213
30-08-2023,27364,407875,789856,505819,5.56214E+13,3.91E+20,8096760504,1.29,0.506,11.429,66816,57.084,763434
31-08-2023,26930,437291,781614,554893,5.56214E+13,3.65E+20,7325814925,1.635,0.688,10,50429,76.647,879201
01-09-2023,25964,419397,768533,579609,5.56214E+13,4.13E+20,7873084633,1.619,0.611,9.536,57403,95.455,938546
02-09-2023,25804,539596,762470,604874,5.56214E+13,4.21E+20,3885096459,1.112,0.361,9.474,28978,0.141,889491
03-09-2023,25919,625099,761592,527126,5.56214E+13,4.32E+20,3466295095,0.825,0.329,9.114,20090,0.0762,754854
04-09-2023,25908,573047,788022,548059,5.56214E+13,4.28E+20,4466296751,1.007,0.378,9.664,29218,0.13,794943
05-09-2023,25745,461969,817445,602363,5.56214E+13,3.78E+20,5660343342,1.36,0.556,11.613,39565,1.335,796569
06-09-2023,25733,485222,796468,612461,5.43027E+13,3.61E+20,7290564631,1.605,0.686,10.667,36930,2.265,909605
07-09-2023,25837,537793,779933,641602,5.41501E+13,3.64E+20,6092956997,1.517,0.618,9.863,33415,0.141,867145
08-09-2023,26032,414666,793078,553497,5.41501E+13,3.86E+20,5578755429,2.251,0.75,10.827,40409,46.105,856594
09-09-2023,25881,597258,765616,797455,5.41501E+13,3.65E+20,3712098295,1.41,0.57,9.536,23874,0.0761,987105
10-09-2023,25831,558248,778187,724704,5.41501E+13,4.22E+20,3209017884,2.178,0.538,9.796,29460,0.0759,944929
11-09-2023,25514,458973,818272,559025,5.41501E+13,4.00E+20,6271977342,1.818,0.621,9.057,40846,26.814,931085
12-09-2023,25870,462187,784032,628985,5.41501E+13,4.24E+20,6834394459,1.737,0.728,10.213,45802,25.179,889782
13-09-2023,26087,512299,764703,651700,5.41501E+13,3.79E+20,5473196246,1.585,0.562,9.796,34306,0.142,888052
14-09-2023,26437,576053,769490,706475,5.41501E+13,4.10E+20,6100602573,1.418,0.48,8.889,35127,0.0777,977785
15-09-2023,26504,703504,764551,842802,5.41501E+13,4.88E+20,6986779166,1.229,0.473,7.66,32453,0.0779,1086960
16-09-2023,26563,592989,769605,721491,5.41501E+13,4.62E+20,3972212985,1.196,0.515,9.29,28915,0.0781,929750
17-09-2023,26533,611071,756997,692577,5.41501E+13,4.10E+20,3304263694,1.229,0.599,9.664,25114,0.078,919086
18-09-2023,26857,635689,750061,704837,5.41501E+13,4.33E+20,6148915092,1.978,0.937,9.231,33200,0.0886,1008213
19-09-2023,27041,493748,764601,588598,5.58166E+13,4.01E+20,6058881190,2.571,1.152,10.36,46926,6.864,891782
20-09-2023,27125,551637,778867,668781,5.71199E+13,3.96E+20,6163458465,2.33,1.129,9.863,45924,6.607,935371
21-09-2023,26787,431402,784125,626857,5.71199E+13,3.89E+20,6342836047,2.94,1.15,10.435,44277,32.609,934333
22-09-2023,26615,441550,787316,626124,5.71199E+13,3.89E+20,5385600833,2.773,1.182,11.163,38591,30.595,831953
23-09-2023,26579,629461,775722,759919,5.71199E+13,4.04E+20,3971227152,2.178,0.93,9.231,20025,0.145,944906
24-09-2023,26565,441035,771418,562366,5.71199E+13,4.50E+20,4086221433,2.234,0.851,9.863,29113,0.145,941699
25-09-2023,26205,285605,754068,478952,5.71199E+13,3.98E+20,7265771881,3.061,1.184,9.931,74922,302.229,964433
26-09-2023,26250,309653,756909,482075,5.71199E+13,4.11E+20,6717513214,2.344,0.969,10.588,56152,249.918,920035
27-09-2023,26328,337108,757198,479278,5.71199E+13,4.17E+20,6398717877,2.479,1.001,9.172,59411,186.965,960817
28-09-2023,26675,378829,758671,495415,5.71199E+13,4.34E+20,7425421251,2.043,0.978,9.863,57055,110.383,915793
29-09-2023,26961,330122,760098,558279,5.71199E+13,4.06E+20,6933493903,2.398,1.101,9.796,72594,268.494,909929
30-09-2023,26972,275336,751649,492367,5.71199E+13,4.14E+20,5468214773,2.112,0.992,10.435,63940,229.113,899111
01-10-2023,27161,320375,742312,466028,5.71199E+13,3.94E+20,4291907776,1.605,0.684,10.213,46992,101.302,817489
02-10-2023,28054,344106,732744,512268,5.71199E+13,4.25E+20,9509788610,2.224,0.995,9.172,90123,257.779,902396
03-10-2023,27491,310500,708457,517008,5.72527E+13,4.60E+20,6923071224,2.575,1.148,8.78,74227,315.485,953847
04-10-2023,27515,287299,751511,495659,5.73215E+13,4.23E+20,7968683262,2.524,1.182,10.992,93994,332.626,768523
05-10-2023,27643,319169,806220,540753,5.73215E+13,3.82E+20,7338608954,2.312,1.035,10.213,93071,294.537,819136
06-10-2023,27702,298490,846347,527741,5.73215E+13,4.38E+20,7264953750,3.951,1.641,9,98326,339.117,795973
07-10-2023,27934,244396,801706,463671,5.73215E+13,4.65E+20,5914094633,4.743,1.5,8.421,92344,338.125,770649
08-10-2023,27924,242292,715888,431185,5.73215E+13,4.59E+20,3819541925,1.774,0.891,9.73,72890,206.894,678426
09-10-2023,27686,283492,718656,455689,5.73215E+13,4.16E+20,5582187549,1.942,0.83,9.231,73093,277.169,818536
10-10-2023,27531,284898,732582,483184,5.73215E+13,4.74E+20,7658920970,1.664,0.741,8.889,80325,311.114,794789
11-10-2023,27030,264440,840779,468608,5.73215E+13,4.82E+20,8443351085,2.208,0.8,9,89427,407.987,755632
12-10-2023,26772,266925,864391,489030,5.73215E+13,4.38E+20,6623420003,2.485,0.836,8.727,76199,393.51,782914
13-10-2023,26823,279380,824231,521878,5.73215E+13,4.29E+20,6039045182,2.124,0.862,10.435,62221,376.689,783791
14-10-2023,26888,265074,742640,484371,5.73215E+13,4.09E+20,4662601992,1.381,0.658,9.863,73341,253.112,723732
15-10-2023,26947,251756,704001,440652,5.73215E+13,4.67E+20,3859452464,1.22,0.572,8.623,55697,189.255,673030
16-10-2023,27905,299641,772107,502717,5.93734E+13,4.34E+20,9164660393,1.913,0.804,10.213,91262,338.66,852262
17-10-2023,28391,294095,766160,501058,6.10307E+13,4.69E+20,9370724551,1.877,0.865,8.889,84007,354.758,800746
18-10-2023,28408,271200,785823,476711,6.10307E+13,4.44E+20,9679439287,2.002,0.805,9.931,86271,392.616,815828
19-10-2023,28482,281867,761609,507591,6.10307E+13,4.70E+20,8012807296,1.884,0.844,10.286,87199,372.06,799755
20-10-2023,29422,295754,822465,544425,6.10307E+13,3.99E+20,10909782126,2.004,0.864,10.746,101758,455.286,835229
21-10-2023,29793,270471,828856,500373,6.10307E+13,4.29E+20,4992142945,1.768,0.686,9.6,69926,300.085,780773
22-10-2023,29916,252304,769557,453899,6.10307E+13,4.64E+20,4653682695,1.467,0.552,9.412,75291,249.883,678927
23-10-2023,30877,301623,692172,503768,6.10307E+13,4.71E+20,12078176303,1.741,0.654,9.172,116954,398.681,838237
24-10-2023,34086,373728,805404,582245,6.10307E+13,4.36E+20,16842920927,3.495,1.587,11.429,132095,263.19,866397
25-10-2023,34329,476405,799369,648269,6.10307E+13,4.23E+20,12002175225,2.949,1.451,10,75140,61.209,944293
26-10-2023,34341,431106,776428,619694,6.10307E+13,4.42E+20,11727868721,2.32,1.228,9.6,74022,92.813,978688
27-10-2023,33969,452662,779081,647139,6.10307E+13,4.30E+20,11335531609,1.918,0.902,9.351,64955,71.109,903010
28-10-2023,34091,564223,774868,690488,6.10307E+13,5.12E+20,6966080312,1.174,0.438,9,37647,0.341,912678
29-10-2023,34305,410153,759015,538586,6.10307E+13,4.46E+20,5567937683,1.137,0.494,10.511,52791,25.212,799515
30-10-2023,34445,463046,758504,613498,6.22247E+13,4.52E+20,10675769020,1.348,0.52,9.231,72186,44.212,940888
31-10-2023,34392,433596,771244,609207,6.24635E+13,4.92E+20,9245367655,1.447,0.582,9.29,62925,96.158,916285
01-11-2023,34583,463495,799496,616947,6.24635E+13,4.77E+20,11200697501,1.603,0.754,9.664,62682,77.678,937840
02-11-2023,35158,403397,788215,574163,6.24635E+13,4.29E+20,10890923536,2.012,0.904,10,73228,191.873,936288
03-11-2023,34535,452218,798279,564888,6.24635E+13,4.55E+20,11226838298,2.524,1.285,10.588,64449,66.171,843911
04-11-2023,34766,698749,768875,755003,6.24635E+13,4.70E+20,5749597424,3.977,2.285,8.571,31251,0.19,1001949
05-11-2023,35040,673212,756339,685177,6.24635E+13,5.27E+20,5561745003,3.71,2.123,8.834,28485,0.191,977078
06-11-2023,35001,439192,772609,510970,6.24635E+13,4.31E+20,8328416578,5.933,2.911,11.339,62035,59.129,842366
07-11-2023,34968,450238,800133,508585,6.24635E+13,4.22E+20,9994911109,6.841,3.588,10.827,61610,120.26,824797
08-11-2023,35394,583052,779947,619936,6.24635E+13,4.50E+20,11810513038,7.168,4.336,9.664,52155,13.194,896742
09-11-2023,36586,573323,776598,613490,6.24635E+13,4.24E+20,15596998360,15.865,8.839,10.07,70118,0.2,840679
10-11-2023,36934,523677,790742,598001,6.24635E+13,4.76E+20,12155356769,11.541,3.996,9.351,59335,78.652,1006969
11-11-2023,37076,627369,769179,675874,6.24635E+13,4.87E+20,7758562214,6.761,2.362,9,40833,0.202,896166
12-11-2023,37076,703166,751641,700102,6.32339E+13,4.82E+20,5743910344,6.105,3.259,8.944,32401,0.202,863793
13-11-2023,36876,428386,773963,457543,6.46786E+13,4.74E+20,9366608886,9.267,4.309,11.901,67715,66.974,800808
14-11-2023,36231,523284,783408,522159,6.46786E+13,4.23E+20,11446889844,7.02,3.88,10.435,65081,36.948,852362
15-11-2023,36233,561794,764126,551809,6.46786E+13,4.61E+20,10832388214,8.645,5.322,9.73,53499,6.314,839159
16-11-2023,36957,628278,761783,614586,6.46786E+13,4.68E+20,10821526422,18.674,11.606,9.73,51156,0.202,792797
17-11-2023,36359,536494,781868,530322,6.46786E+13,4.81E+20,10936551314,16.721,9.718,9.6,50971,33.287,875801
18-11-2023,36494,629117,768806,575919,6.46786E+13,4.90E+20,6245031393,18.378,12.481,9.664,28318,0.199,751060
19-11-2023,36637,710409,757470,629665,6.46786E+13,5.37E+20,6793927600,10.346,5.736,8.471,28986,0.2,848608
20-11-2023,37289,640504,750528,600272,6.46786E+13,5.19E+20,12369862347,10.346,4.029,8.675,54411,0.204,938977
21-11-2023,37145,522441,718516,554469,6.46786E+13,4.93E+20,13669698480,12.261,5.289,9.474,68274,19.641,812426
22-11-2023,36650,535687,763955,561477,6.46786E+13,4.91E+20,13853231628,10.513,4.46,10.141,63308,0.2,871387
23-11-2023,37316,587559,756185,577013,6.46786E+13,4.86E+20,10414085056,14.1,4.538,9.796,45869,0.204,824633
24-11-2023,37636,623730,747376,623008,6.46786E+13,4.85E+20,13307855363,5.902,2.857,8.571,53875,0.205,967481
25-11-2023,37756,617075,721607,685276,6.46786E+13,5.22E+20,8492883226,5.639,2.953,9.057,39371,0.206,902333
26-11-2023,37600,578338,722253,651712,6.79129E+13,5.29E+20,7238880278,5.275,2.991,9.863,43724,0.205,844818
27-11-2023,37162,479357,737732,570288,6.79578E+13,4.51E+20,13133120276,6.935,3.808,11.077,65946,1.061,798353
28-11-2023,37435,447515,740519,505300,6.79578E+13,4.91E+20,12595937473,6.592,3.223,9.796,68375,69.491,909953
29-11-2023,37946,360452,781809,434987,6.79578E+13,4.88E+20,12651523692,6.702,2.96,10.588,92294,187.328,803743
30-11-2023,37785,411748,736702,474639,6.79578E+13,4.36E+20,13237247756,6.475,3.126,10.746,81838,150.661,855044
01-12-2023,38401,496299,707528,585708,6.79578E+13,5.27E+20,14228374480,7.723,2.945,8.521,80999,89.685,960813
02-12-2023,38891,429235,749574,474365,6.79578E+13,4.95E+20,8933517387,5.761,3.228,11.339,68084,44.097,749456
03-12-2023,39542,707711,749228,587933,6.79578E+13,4.92E+20,9073596481,7.928,4.727,8.727,41060,0.216,785921
04-12-2023,41411,570240,771182,522106,6.79578E+13,5.80E+20,16623761189,10.911,5.725,9.29,80076,58.724,820131
05-12-2023,42375,514824,786939,470241,6.79578E+13,5.04E+20,18002868636,19.482,11.81,10.435,80676,201.093,780648
06-12-2023,43877,467659,815313,413887,6.79578E+13,4.23E+20,19577002610,27.553,17.707,10.588,95224,509.459,731279
07-12-2023,43566,371935,780785,426908,6.79578E+13,4.39E+20,15400961799,20.438,9.807,12.522,103417,183.442,776186
08-12-2023,43649,411321,737743,451688,6.79578E+13,4.15E+20,14865961987,16.189,7.25,10.667,104837,162.884,814498
09-12-2023,44031,587241,756111,525836,6.79578E+13,5.08E+20,10649954378,10.508,4.455,9.172,46424,2.97,838064
10-12-2023,43827,536035,743500,463659,6.74363E+13,5.08E+20,8531768722,9.389,4.276,10.286,44278,20.719,742665
11-12-2023,41977,525328,726898,456652,6.73059E+13,4.80E+20,18175263978,10.997,4.929,9.114,78969,92.152,842101
12-12-2023,41546,543018,762265,449308,6.73059E+13,5.08E+20,16639049586,8.705,5.168,10,71321,99.312,792328
13-12-2023,41601,587771,808514,389382,6.73059E+13,4.85E+20,12675534934,13.925,10.75,9.664,59608,279.011,673283
14-12-2023,42852,570839,828681,355958,6.73059E+13,5.28E+20,13112171779,25.083,17.37,9.863,62428,433.001,604241
15-12-2023,42499,632473,769050,468102,6.73059E+13,4.89E+20,14430672908,28.304,16.707,8.834,51182,36.461,742815
16-12-2023,42288,637992,765992,447404,6.73059E+13,5.39E+20,9410598473,37.142,24.967,9.474,37229,0.231,642334
17-12-2023,41968,616658,767377,395701,6.73059E+13,5.10E+20,7838428262,37.432,21.99,9.6,29831,0.229,597868
18-12-2023,41392,640768,760089,500177,6.73059E+13,5.29E+20,13907650984,25.241,12.835,8.571,49123,0.795,780603
19-12-2023,42719,662718,758586,484921,6.73059E+13,5.42E+20,14172860471,28.12,16.255,8.889,47592,0.233,735213
20-12-2023,43166,582361,758113,466153,6.73059E+13,5.20E+20,16079818091,31.613,16.993,9.931,60597,0.236,660108
21-12-2023,43730,587991,754379,486060,6.73059E+13,5.00E+20,13245389907,30.147,16.574,9.863,54960,2.174,692430
22-12-2023,43801,625363,756150,524222,6.73059E+13,5.21E+20,16577082469,22.728,13.102,8.571,58894,34.7,846412
23-12-2023,43690,608319,741274,480726,7.04492E+13,6.14E+20,8378370058,14.574,7.039,9,32608,0.437,801021
24-12-2023,43633,723288,726349,547447,7.20061E+13,5.66E+20,8943708584,10.794,6.048,8.421,33478,0.238,770786
25-12-2023,43328,535602,716645,402614,7.20061E+13,5.49E+20,8935509646,13.708,8.274,10.36,39060,1.698,611878
26-12-2023,42729,553554,742631,393356,7.20061E+13,5.22E+20,14079114525,12.954,7.567,10.36,61098,1.363,590507
27-12-2023,42815,545427,762244,469999,7.20061E+13,4.78E+20,16856924458,21.09,11.637,11.163,60366,0.428,653105
28-12-2023,42937,417059,764714,392975,7.20061E+13,4.13E+20,13174476324,24.135,11.379,11.901,72281,116.593,699366
29-12-2023,42418,581298,770850,498993,7.20061E+13,5.19E+20,15822503601,15.443,6.99,9.536,59336,89.506,787580
30-12-2023,42111,533678,789311,431616,7.20061E+13,5.03E+20,10439587377,20.855,9.602,9.931,49093,116.273,662369
31-12-2023,42450,731195,764655,537661,7.20061E+13,5.84E+20,11726450919,20.574,13.474,9.231,33416,8.49,709498
01-01-2024,42772,657597,762729,442962,7.20061E+13,5.34E+20,8906056936,14.303,9.43,9.29,34480,35.127,699550
02-01-2024,45222,367188,758423,340264,7.20061E+13,5.12E+20,16010087251,17.55,6.886,10.992,104490,207.649,743998
03-01-2024,43931,502591,736288,456882,7.20061E+13,5.23E+20,15548709941,12.784,5.229,9.114,75031,52.105,780237
04-01-2024,43457,482387,737050,451272,7.20061E+13,5.83E+20,18430913334,11.496,4.632,8.471,94898,112.366,905275
05-01-2024,43763,420746,739606,450825,7.20061E+13,5.66E+20,15887129175,12.158,5.209,10.435,81676,123.165,772203
06-01-2024,43827,382000,715254,409075,7.31466E+13,5.18E+20,12182084827,10.015,3.706,10.286,64488,79.394,712789
07-01-2024,44081,348570,738969,350455,7.31976E+13,4.78E+20,10859054778,9.649,3.937,12.203,72517,98.933,612667
08-01-2024,44818,414236,781061,362387,7.31976E+13,4.25E+20,14410685233,13.517,5.535,11.707,91636,147.766,662165
09-01-2024,46637,467936,746391,417357,7.31976E+13,5.05E+20,18894854993,11.174,4.324,9.474,113667,71.251,797203
10-01-2024,45810,383641,733647,411812,7.31976E+13,5.09E+20,28520209134,10.037,4.039,10.827,156860,154.893,730628
11-01-2024,46582,448902,797865,439003,7.31976E+13,5.82E+20,22891087195,10.51,3.622,8.324,119419,123.24,826792
